name,address,phone,google_logo_url,type,latitude,longitude,Full Address
Imprint Medias,"Festac town, Lagos State, Nigeria.",8131519711,https://www.businesslist.com.ng/img/ng/z/_1503661250-78-imprint-medias.png,advertising,6.4682727,3.2839374,"Festac Town, Amuwo Odofin, Lagos, 102102, Nigeria"
Nigeria Custom Service Vehicle Auction,"11 badagry lagos, Nigeria",+234 813 829 2610,https://www.businesslist.com.ng/img/ng/z/_1736414349-18-nigeria-custom-service-vehicle-auction.jpg,advertising,6.4167339,2.8846128,"Badagry, Lagos, Nigeria"
Purpleville Digital,"Ikeja Lagos, Nigeria",2.3481E+12,https://www.businesslist.com.ng/img/ng/j/_1586871743-59-purpleville-digital.jpg,advertising,6.5960605,3.340787,"Ikeja, Lagos, Nigeria"
Table Ng,"244A Ikorodu crescent. Dolphin estate,Ikoyi, Lagos, Lagos, Nigeria",8141842903,https://www.businesslist.com.ng/img/ng/b/_1537945490-30-table-ng.png,advertising,6.456566893,3.418500501,"Ikorodu Crescent, Dolphin Estate, Ikoyi, Falomo, Eti Osa, Lagos, 101222, Nigeria"
Break4th Imagery,"8, Boyle Street, Somolu, Lagos, Nigeria",8032798892,https://www.businesslist.com.ng/img/ng/e/_1546730300-74-break4th-imagery.png,advertising,6.534138356,3.371673511,"Boyle Street, Somolu, Shomolu, Lagos, 100231, Nigeria"
Epson Express Centre Nigeria,"79 Bode Thomas Street, Surulere, Lagos, Lagos, Nigeria",+234 909 175 2422,https://www.businesslist.com.ng/img/ng/j/_1607011402-34-epson-express-centre-nigeria.png,advertising,6.490106136,3.354819699,"Bode Thomas Street, Surulere, Animashawun, Surulere, Lagos, 102215, Nigeria"
Felfo Digital,"101212, Lagos, Lagos, Nigeria",9054591179,https://www.businesslist.com.ng/img/ng/b/_1576789620-44-felfo-digital.jpg,advertising,6.474846,3.3822978,"101212, Lagos Mainland, Lagos, Nigeria"
1710 Media,"Gbagada, Lagos, Nigeria",7069199522,https://www.businesslist.com.ng/img/ng/n/_1569864709-92-1710-media.png,advertising,6.558073,3.3836208,"Gbagada, Kosofe, Lagos, 100234, Nigeria"
NigeriaO.com,"21 Araromi St, Lagos Island, Lagos, Nigeria",+234 701 195 4852,https://www.businesslist.com.ng/img/ng/s/_1570054349-39-nigeriao-com.png,advertising,6.44758636,3.40673714,"Araromi Street, Lagos, Lagos Island, Lagos, 101222, Nigeria"
Tdx.agency,"Mende, Maryland, Lagos. , Nigeria",8099452731,https://www.businesslist.com.ng/img/ng/a/_1581511695-75-tdx-agency.png,advertising,6.571537796,3.370663058,"Mende Road, Maryland, Ikeja, Kosofe, Lagos, 100212, Nigeria"
Wedding Photographer in Nigeria - Tonydoo Visuals,"21 James Robertson Street, Surulere, Lagos, Nigeria",8068657557,https://www.businesslist.com.ng/img/ng/b/_1487145888-36-wedding-photographer-in-nigeria-tonydoo-visuals.png,advertising,6.503134579,3.353910917,"James Robertson Street, Surulere, Lagos, 102215, Nigeria"
Y-ray Models,"Sinari Daranijo Street, Victoria Island, Lagos, Lagos, Nigeria",2.34902E+12,https://www.businesslist.com.ng/img/ng/c/_1504697742_80222.png,advertising,6.428468091,3.43603196,"Sinari Daranijo Street, Victoria Island, Itirin, Eti Osa, Lagos, 101243, Nigeria"
Accret Media,"Isolo Road, Lagos, Nigeria",8037553704,https://www.businesslist.com.ng/img/ng/r/_1396946534_60572.jpg,advertising,6.531499457,3.339508911,"Isolo Road, Mushin, Lagos, 102215, Nigeria"
Adwood Communications,"24b Ogunlana, Lagos, Lagos, Nigeria",8127678847,https://www.businesslist.com.ng/img/ng/e/_1501151400-92-adwood-communications.jpg,advertising,6.5073961,3.352604797,"Ogunlana Drive, Surulere, Lagos, 102215, Nigeria"
Africouture Media,"ORILE AGEGE, LAGOS, Nigeria",8146181442,https://www.businesslist.com.ng/img/ng/a/_1515686448-88-africouture-media.jpg,advertising,6.631035971,3.315962487,"Orile Road, Agege, Lagos, 100276, Nigeria"
Ashnimator,"Maryland Lagos, Nigeria",8174231816,https://www.businesslist.com.ng/img/ng/j/_1478776380-15-ashnimator.jpg,advertising,6.5742387,3.370202551,"Kantar Nigeria, 376B, Ikorodu Road, Onigbongbo, Ikeja, Lagos, 100212, Nigeria"
Cmseal International Ltd,"SURULERE, LAGOS, Nigeria",8182969719,https://www.businesslist.com.ng/img/ng/z/_1469977860-63-cmseal-international-ltd.png,advertising,6.4855737,3.353990695,"Surulere, Lagos, Nigeria"
Dtechpreneur,"yaba, Lagos, Lagos, Nigeria",8174140246,https://www.businesslist.com.ng/img/ng/d/_1569161624-39-dtechpreneur.jpg,advertising,6.5114693,3.3699982,"Yaba, Olajuwon Street, Tinubu, Mushin, Lagos, 102215, Nigeria"
HyNaija,"Lekki Phase 1, Lagos, Nigeria",8061185623,https://www.businesslist.com.ng/img/ng/h/_1539461697-23-hynaija.png,advertising,6.4528469,3.4787838,"Zeina Suites, 1, General Ogomudia Road, Moba, Eti Osa, Lagos, 106104, Nigeria"
Octo Consult,"House 4, Rd 5 Lekki Gardens Lagos, Nigeria",7035696000,https://www.businesslist.com.ng/img/ng/j/_1513346526-15-octo-consult.jpg,advertising,6.466055694,3.604576215,"Road 5, Lekki Gardens Phase 3 Estate, Eti Osa, Lagos, 101245, Nigeria"
Pandora Agency,"371, Borno Way,, Lagos, Lagos, Nigeria",8032675007,https://www.businesslist.com.ng/img/ng/l/_1578835306-56-pandora-agency.png,advertising,6.495337145,3.378496622,"Borno Way, Ebute-Metta, Lagos Mainland, Lagos, 104233, Nigeria"
Perfect Academy,"16, Bamishile street, Lagos, Lagos, Nigeria",7062801158,https://www.businesslist.com.ng/img/ng/a/_1526287586-96-perfect-academy.jpg,advertising,6.599077949,3.35516019,"Bamishile Street, Oregun, Alausa, Ikeja, Lagos, 100281, Nigeria"
Value Synergy Ltd,"20 Thomas Salako Street, Lagos, Lagos, Nigeria",2.34802E+12,https://www.businesslist.com.ng/img/ng/z/_1584117386-78-value-synergy-ltd.jpg,advertising,6.634077069,3.339416647,"Thomas Salako Street, Ijaiye, Ikeja, Ifako/Ijaye, Lagos, 100282, Nigeria"
Wedding&Event,"59,Adeniran Ogunsanya Surulere Lagos, Nigeria",8033119331,https://www.businesslist.com.ng/img/ng/h/_1445698853-63-wedding-event.jpg,advertising,6.494317491,3.357352432,"Adeniran Ogunsanya Street, Surulere, Animashawun, Surulere, Lagos, 102215, Nigeria"
Cityprints & Associates,"15/19  Fakorede street  shomolu ,lagos, Nigeria",8027506620,https://www.businesslist.com.ng/img/ng/e/_1473902400-73-cityprints-associates.jpg,advertising,6.532307673,3.379877317,"Fakorede Street, Somolu, Shomolu, Lagos, 100231, Nigeria"
D_m_ ushers,"Lekki Lagos, Nigeria",9093030252,https://www.businesslist.com.ng/img/ng/x/_1549247528-72-d_m_-ushers.jpg,advertising,6.5121877,3.940232842,"Lekki Lagoon, Ibeju Lekki, Lagos, Nigeria"
global oil connect international,"15 temitope, Lagos, Lagos, Nigeria",2.34814E+12,,advertising,6.514738271,3.329430689,"Temitope Street, Oshodi/Isolo, Lagos, 102215, Nigeria"
Impact Newspaper,"Km 46, Lagos-Ibadan Expressway, Ogun State , Nigeria",234-7037669934,https://www.businesslist.com.ng/img/ng/c/_1557673326-51-jpts-international.jpg,advertising,6.973644889,3.663694769,"Lagos-Ibadan Expressway, Iperu, Ikenne, Ogun, Nigeria"
Ozmosis Consult,"21, James Robertson Street, Surulere, Lagos, Nigeria",8027487449,https://www.businesslist.com.ng/img/ng/d/_1469444408_20271.png,advertising,6.503134579,3.353910917,"James Robertson Street, Surulere, Lagos, 102215, Nigeria"
Tropic Dreams,"76 Diya Street, Gbagada, Lagos, Lagos, Nigeria",8066688231,https://www.businesslist.com.ng/img/ng/z/_1508257273-67-tropic-dreams.png,advertising,6.553686954,3.390434061,"Diya Street, Gbagada, Oworonṣoki, Kosofe, Lagos, 100234, Nigeria"
WoW wiill be,"Adetokunbo Ademola , Lagos, Lagos, Nigeria",3.80994E+11,https://www.businesslist.com.ng/img/ng/k/_1530440417-69-wow-wiill-be.jpg,advertising,6.426700684,3.429298065,"Adetokunbo Ademola Street, Victoria Island, Itirin, Eti Osa, Lagos, 500001, Nigeria"
Arodaojo Frank Ventures Ltd,"45 BOMBAY CRESCENT, APAPA, LAGOS, Nigeria",2.34803E+12,,advertising,6.441767618,3.366344373,"Bombay Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
BigiBrand,"Akoka 101245, Lagos, Nigeria",2.34704E+12,https://www.businesslist.com.ng/img/ng/n/_1695940610-82-bigibrand.jpg,advertising,6.52153155,3.384745731,"Federal College of Education (Technical), Akoka, Pako Bustop, Shomolu, Lagos, 104233, Nigeria"
Enterscale,"Lagos, Nigeria",+234 803 200 0247,https://www.businesslist.com.ng/img/ng/n/_1695940769-87-enterscale.jpg,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Evaloaded,"Awolowo Rd, Ikoyi 101233, Lagos, Nigeria",0814 828 7274,https://www.businesslist.com.ng/img/ng/g/_1695940920-98-evaloaded.jpg,advertising,6.444423183,3.424703363,"Awolowo Road, Ikoyi, Falomo, Eti Osa, Lagos, 500001, Nigeria"
Fibed Nigeria Limited,"46 Bode Thomas Street Surulere Lagos, Nigeria",7082351401,https://www.businesslist.com.ng/img/ng/z/_1414606080-fibed-nigeria-limited.jpg,advertising,6.490106136,3.354819699,"Bode Thomas Street, Surulere, Animashawun, Surulere, Lagos, 102215, Nigeria"
Kurtiva,"5 Reeve Rd, Ikoyi 106104, Lagos, Nigeria",23417100300,https://www.businesslist.com.ng/img/ng/s/_1695941887-56-kurtiva.jpg,advertising,6.453169661,3.440922717,"Reeve Road, Ikoyi, Falomo, Eti Osa, Lagos, 106104, Nigeria"
Longman Nigeria Plc,"52 Oba Akran Avenue, Ikeja, Lagos, Lagos, Nigeria",+234 1 497 8925,https://www.businesslist.com.ng/img/ng/z/_1618849948-93-longman-nigeria-plc.jpg,advertising,6.597083741,3.340951092,"Oba Akran Avenue, Ikeja, Lagos, 100282, Nigeria"
Naijahotstars,"Lagos, Nigeria",2.3481E+12,https://www.businesslist.com.ng/img/ng/x/_1695941753-84-naijahotstars.jpg,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Nairametrics,"30 Felicia Koleosho St, Ikeja, 101233, Lagos, Nigeria",+234 701 259 0083,https://www.businesslist.com.ng/img/ng/n/_1695941788-71-nairametrics.jpg,advertising,6.597291187,3.357862657,"Felicia Koleosho Street, Oregun, Alausa, Ikeja, Lagos, 100281, Nigeria"
Olaoluwa Jesubanjo,"Yaba, Lagos, Lagos, Nigeria",7066273443,https://www.businesslist.com.ng/img/ng/h/_1455014903-27-olaoluwa-jesubanjo.png,advertising,6.5114693,3.3699982,"Yaba, Olajuwon Street, Tinubu, Mushin, Lagos, 102215, Nigeria"
Poterby Media,"80 Adetokunbo Ademola Street, Victoria Island 101241, Lagos, Nigeria",+234 705 168 6368,https://www.businesslist.com.ng/img/ng/d/_1695940915-34-poterby-media.png,advertising,6.4259352,3.428603061,"Maison Fahrenheit, 80, Adetokunbo Ademola Street, Victoria Island, Itirin, Eti Osa, Lagos, 500001, Nigeria"
Primegate Digital,"9 Omoalade Alafia St, Somolu 100001, Lagos, Nigeria",0703 968 6407,https://www.businesslist.com.ng/img/ng/j/_1695940916-45-primegate-digital.png,advertising,6.541000785,3.377492621,"Omoalade Alafia St, Somolu, Shomolu, Lagos, 100231, Nigeria"
smsontarget.com,"146, Bode Thomas Street, Surulere, Lagos., Nigeria",7034241115,https://www.businesslist.com.ng/img/ng/b/_1427886647-66-smsontarget-com.png,advertising,6.490106136,3.354819699,"Bode Thomas Street, Surulere, Animashawun, Surulere, Lagos, 102215, Nigeria"
Terragon Group,"2 Ahmed Onibudo St, Victoria Island 106104, Lagos, Nigeria",2.34814E+12,https://www.businesslist.com.ng/img/ng/j/_1695946007-61-terragon-group.jpg,advertising,6.435496236,3.428422679,"Ahmed Onibudo Street, Victoria Island, Itirin, Eti Osa, Lagos, 500001, Nigeria"
Textng Communications,"Lagos, Nigeria",9033975013,https://www.businesslist.com.ng/img/ng/h/_1593821685-25-textng.png,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Truce Social Company,"Lekki Lagos, Nigeria",7059099587,https://www.businesslist.com.ng/img/ng/m/_1491474454-78-truce-social-company.jpg,advertising,6.5121877,3.940232842,"Lekki Lagoon, Ibeju Lekki, Lagos, Nigeria"
VConnect Global Services Ltd.,"44, Eric Moore Road, Lagos, Lagos, Nigeria",7000008888,https://www.businesslist.com.ng/img/ng/e/_1695940474-87-vconnect-global-services-ltd.jpg,advertising,6.483723458,3.357468095,"Eric Moore Road, Surulere, Iganmu, Surulere, Lagos, 102215, Nigeria"
Venworld Global,"Victoria Island 101243, Lagos, Nigeria",2.34915E+12,https://www.businesslist.com.ng/img/ng/c/_1695940962-35-venworld-global.jpg,advertising,6.4300279,3.4259904,"Victoria Island, Itirin, Eti Osa, Lagos, 500001, Nigeria"
360 View Professionals,"10 Association Avenue, Shangisha Magodo, Lagos, Lagos, Nigeria",2.34807E+12,https://www.businesslist.com.ng/img/ng/s/_1509104960-25-360-view-professionals.jpg,advertising,6.6165625,3.3739749,"Association Avenue, Magodo, Shangisha, Kosofe, Lagos, 100581, Nigeria"
Bayvik Media,"Lekki lagos, Nigeria",2.34805E+12,https://www.businesslist.com.ng/img/ng/z/1391329914_87364.png,advertising,6.5121877,3.940232842,"Lekki Lagoon, Ibeju Lekki, Lagos, Nigeria"
BigResources Solutions,"24 Mba Street, Lagos, Lagos, Nigeria",8084219399,,advertising,6.4553985,3.3389952,"MBA Street, Alaiyabiagba, Ajeromi/Ifelodun, Lagos, 102102, Nigeria"
Lush Techdia Ltd,"28 Adetola Street, Lagos, Lagos, Nigeria",7086442293,,advertising,6.4480442,3.4852842,"Adetola Ayeni Street, Moba, Eti Osa, Lagos, 101244, Nigeria"
Discountshop Nigeria,"53 Dopemu Road, Agege Lagos, Nigeria",7018607913,,advertising,6.6171153,3.3128192,"Dopemu Road, Akowonjo, Agege, Lagos, 100276, Nigeria"
Jude Junich Fire Refuge Enterprises,"127 dopemu road agege lagos, Nigeria",8090767980,,advertising,6.6171153,3.3128192,"Dopemu Road, Akowonjo, Agege, Lagos, 100276, Nigeria"
Obligato Creative Studios,"Lagos, Nigeria",7036593697,https://www.businesslist.com.ng/img/ng/f/_1366827872_24328.jpg,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Ozen Compressor Nigeria,"F42, Alaba International Market Ojo, Lagos, Nigeria",2.34804E+12,https://www.businesslist.com.ng/img/ng/e/_1436799951-15-ozen-compressor-nigeria.jpg,advertising,6.4605233,3.190599761,"Alaba International Market, Ojo, Lagos, Nigeria"
Ud bassey photography,"lekki, Lagos, Lagos, Nigeria",7033791312,,advertising,6.4711251,3.814750442,"Ibeju Lekki, Lagos, Nigeria"
Eruxio Digital,"46 shasha road, akowonjo, Lagos, Lagos, Nigeria",9016645985,,advertising,6.6076635,3.3102657,"Shasha Road, Akowonjo, Agege, Lagos, 100282, Nigeria"
Esotech Integrated Nigeria,"Lagos, Lagos, Nigeria",8030543755,,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Furst Spark,"49 Awolowo Rd, Ikoyi 101233, Lagos, Nigeria",2.34809E+12,,advertising,6.444425,3.4242033,"Awolowo Road, Ikoyi, Falomo, Eti Osa, Lagos, 500001, Nigeria"
Idrogen Media,"11 Amore Street Ikeja, Lagos, Nigeria",9082069510,https://www.businesslist.com.ng/img/ng/c/_1546268548-21-idrogen-media.jpg,advertising,6.598293,3.349836,"Amore Street, Alausa, Ikeja, Lagos, 100281, Nigeria"
Inspired Scoop,"Lagos, Nigeria",-2701,,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
LOGOadvert Ltd.,"23400 Surulere. Lagos , Nigeria",8062556127,,advertising,6.5024582,3.3590279,"Surulere, Lagos, 102215, Nigeria"
Nollywood Insider,"No 4 Sunmola Street, Maryland, Lagos, Lagos, Nigeria",8166551992,,advertising,6.568884104,3.372404202,"Sunmola Street, Maryland, Ikeja, Kosofe, Lagos, 100232, Nigeria"
Rivasult,"180 Ijesha Rd, Surulere 102215, Lagos, Nigeria",+234 816 174 9132,,advertising,6.5048826,3.3331738,"Ijesha Road, Surulere, Lagos, 102215, Nigeria"
TolaMasters Digital,"Lagos, Nigeria",2.34707E+12,,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Yamilowo,"134 Bode Thomas St, Surulere 101241, Lagos, Nigeria",2.3481E+12,,advertising,6.4884523,3.3622616,"Bode Thomas Street, Iganmu, Surulere, Lagos, 102215, Nigeria"
Coco Grooming Centre,"57 Opebi Road, Ikeja, Lagos, Nigeria",-4979049,https://www.businesslist.com.ng/img/ng/k/_1695940323-98-coco-grooming-centre.png,advertising,6.5911253,3.3597565,"Opebi Road, Oregun, Ikeja, Lagos, 100281, Nigeria"
CreativityKills,"8 Alhaji Salami Street, Surulere, 101014, Lagos, Nigeria",-475,https://www.businesslist.com.ng/img/ng/r/_1695946014-56-creativitykills.jpg,advertising,6.4874889,3.3402031,"Alhaji Salami Street, Agani, Surulere, Lagos, 102102, Nigeria"
Inspired Scoop Digital Services,"Lagos, Nigeria",,,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
SureLoaded,"Lagos, Nigeria",8061188338,https://www.businesslist.com.ng/img/ng/b/_1719518769-45-sureloaded.jpg,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
TecMedia,"15 Glover Road Ikoyi, Lagos, Lagos, Nigeria",8146467313,https://www.businesslist.com.ng/img/ng/l/_1565116037-39-tecmedia.jpg,advertising,6.4570513,3.4245221,"Glover Road, Ikoyi, Falomo, Eti Osa, Lagos, 101222, Nigeria"
Teejay wears,"5 martins street surulere lagos, Nigeria",8168099549,https://www.businesslist.com.ng/img/ng/j/_1560581559-27-teejay-wears.jpg,advertising,6.5099566,3.3671799,"Martins Street, Tinubu, Mushin, Lagos, 102215, Nigeria"
TheVision1000,". _, Lagos, Lagos, Nigeria",9075769690,https://www.businesslist.com.ng/img/ng/x/_1570452019-69-thevision1000.png,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Wakanda Market,"Yaba, Lagos, Nigeria",+234 909 999 2564,https://www.businesslist.com.ng/img/ng/d/_1695940848-15-wakanda-market.png,advertising,6.5114693,3.3699982,"Yaba, Olajuwon Street, Tinubu, Mushin, Lagos, 102215, Nigeria"
Webkraft Academy,"80 Adetokunbo Ademola Street, Victoria Island 106104, Lagos, Nigeria",-3346,https://www.businesslist.com.ng/img/ng/g/_1695941694-76-webkraft-academy.jpg,advertising,6.4259352,3.428603061,"Maison Fahrenheit, 80, Adetokunbo Ademola Street, Victoria Island, Itirin, Eti Osa, Lagos, 500001, Nigeria"
Vetrag International Limited,"Ikota shopping complex, Lagos, Lagos, Nigeria",8099452398,https://www.businesslist.com.ng/img/ng/g/_1549127733-33-vetrag-international-limited.png,advertising,6.46426665,3.555481412,"Ikota Shopping Complex, Ajah, Eti Osa, Lagos, Nigeria"
adsansar.com,"lagos, Nigeria",8459181234,https://www.businesslist.com.ng/img/ng/e/_1514097734-97-adsansar-com.jpg,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Arkiemz Nig ltd,"Lagos state, Nigeria",8062439924,https://www.businesslist.com.ng/img/ng/k/_1575989166-21-arkiemz-nig-ltd.jpg,advertising,6.5269033,3.5774005,"Lagos, Nigeria"
New Orbit Brand LTD,"Army shopping arena, Lagos, Lagos, Nigeria",8162742431,https://www.businesslist.com.ng/img/ng/d/_1436096688-25-new-orbit-brand-ltd.jpg,advertising,6.56386365,3.350334774,"The Arena, Ikeja, Lagos, Nigeria"
Postwanga Nigeria,"Lekki, Lagos, Lagos, Nigeria",8020681186,https://www.businesslist.com.ng/img/ng/h/_1489666801-51-postwanga-nigeria.png,advertising,6.4711251,3.814750442,"Ibeju Lekki, Lagos, Nigeria"
Prime Royal Product Ltd,"26, Okota Road, Isolo, Lagos, Nigeria",8024273178,,advertising,6.508135706,3.321943865,"Okota Road, Oshodi/Isolo, Lagos, 102102, Nigeria"
Spiral Web,"220, Ojo Igbede Road, Lagos, Nigeria",8145691891,https://www.businesslist.com.ng/img/ng/k/_1563798113-39-spiral-web.jpg,advertising,6.462565721,3.167628412,"Ojo - Igbede Road, Igbede, Ojo, Lagos, Nigeria"
Emphaloz Digital,"Lagos, Nigeria",2.34704E+12,https://www.businesslist.com.ng/img/ng/h/_1582316326-53-emphaloz-digital.jpg,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Lade Olafisoye Consult,"Ayobo, Lagos, Nigeria",8037442973,https://www.businesslist.com.ng/img/ng/c/_1532359342-42-lade-olafisoye-consult.jpg,advertising,6.6064245,3.2349466,"Ayobo Primary Health Care Centre, Bashiru Adedeji Street, Alimosho, Lagos, Nigeria"
Ogasell,"Festac, Lagos, Lagos, Nigeria",9011543611,https://www.businesslist.com.ng/img/ng/k/_1566298591-35-ogasell.jpg,advertising,6.4682727,3.2839374,"Festac Town, Amuwo Odofin, Lagos, 102102, Nigeria"
Rishis Record,"30 Bank Anthony Way, Ikeja - Lagos , Nigeria",7032454762,https://www.businesslist.com.ng/img/ng/n/_1560948106-81-rishis-record.jpg,advertising,6.5833755,3.360041074,"Sheraton Lagos Hotel, 30, Mobolaji Bank-Anthony Way, Onigbongbo, Ikeja, Lagos, 100271, Nigeria"
candy catering service,"Anthony Village, Lagos, Lagos, Nigeria",8145574405,https://www.businesslist.com.ng/img/ng/h/_1390827940_70139.jpg,advertising,6.5593544,3.369578081,"Anthony Village Road, Kosofe, Lagos, 100232, Nigeria"
Cityevents.ng,"41 Thomas Animashaun Street, Surulere, Lagos, Lagos, Nigeria",8033010506,,advertising,6.487096352,3.337444939,"Thomas Animashaun Street, Agani, Surulere, Lagos, 102102, Nigeria"
2dotsmarket,"Lagos Island, Nigeria",8090666366,https://www.businesslist.com.ng/img/ng/m/_1601891509-64-2dotsmarket.jpg,advertising,6.5148613,3.490866161,"Lagos Island, Lagos, Nigeria"
