name,address,latitude,longitude,type,zone,google_logo_url
Lagoon Breeze,"1415 Ahmadu Bello Wy, Lagos",6.42265,3.4268878,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcI8JY_JD--T778TsQYKWyeDvfVEZjgAryx6xc2HeZPsl4vvnXF-vqbPSyvggb5uDhS8z-fPgk-jz5khJZfAZu7hYS9O2zDjkpmQzOJAaP_vRjzOG5PwndkbkPwLQ28GbmETZGnSPjabutrHg0r5sQ6EzXTA7kZ4JqagBlqGibv_a4wN3jjxCcwlYOBFG_4420_9TLqXMX49_Kf32xFTW48KBQNJ08MF44oFe3kkoCz6fGE2ROYLo7S_lpj8iRR5KCxF9lzwvHTiGkO9v-aMcVkiCi6iqomthzP_wAg3Hr-ahxzCKDSW_R5Ooj98Vhkt4oKFTc9CT6jZw4004XS2yJ31WnaNlrWSAPRV9zKcXhDU7iVsLQUGJR2I2g3jsYS2OxlWeYX_gCmHh0fngm1VYxYaS3sIy_teo0zVaFZQJWwtYJ3M9wbWet2WAgHj2QOX7eDhsf4TVNvoCK80htIVlJ9njUFGy2UELORC72XoBoLtX5jTIsrj1V_K8jVBzm1U49dONV_6Wr-M9L0FCA9nkUaDCShocb6gGB3h5VR-BHD9T-z4XJbvhClQSERrw4-YNtGk_AiXuEFKA_Nrq6KNUL5lizsi2r3csoEvh2pd8PoTGdqHxCHLZkJA5BQOY6lQjKn4LcYz&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Bellini Restaurant And Bar,"312 Akin Ogunlewe Rd, Lagos",6.426119,3.43815,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcK8JoG6-1zloa7meNcOn_mE-MgejZD_OSnUkQJTOOxkuO8eFpjKzjuqzYIky8umqdccYtVCYnE7d2ohaVHS9RgB3KHAoo9lcyUhunnKEvu5NpngrPpTZIlT6dxcVFOct9nPnAEzsl98_rN-t_Yc4koxTcKGrGA6MhZ_LYRFiaFBYVtrEPsZHLjq3IAlzyYXlEokhZyKWd66VPaMkpZ2PdL6nBKb8r9ZdYvE2OmB1kdQBtSQE7IjKXLzVU8UWpXo2F_1CUQI1kl04uBMwqn-RmT9wo5v-p0zTOevVG8meTk2C90CnBEBRnr58lITeyb1cev2oVdiLRf_TMcSY8sQxHsXl5n8ASvoXkK4m_sDfZ1vS98mtsO_3sdR9gsUgkybwPLzrYD9nF8PW7usTiPO6eGov3oGnAEvwOb8QUNAq10BcHg4fYeKaP8UyoIrMfHfl5PbvzSA3UbaEzCxweTIJwcdsraxc5AQo1EJwxTXaL2jHj-V16d8XzOjHOnAglVtSflGC8JS1FTUyovD--b730Iar7ii773WLGQrPmw4QdakQuRQ3MqpiN3vYlcTIcgiJzU4_decLDRbiqOON8LebRexYfcap2uh99--aWc0WJRnzksBJ9iXEIDlTFTD9mS4Wo1apw&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
DANFO On The Beach,"SOL at BOXMALL, 10b Trinity Avenue, Water Corporation Dr, Lagos",6.424056,3.4512233,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLraiYyaXxsa5Jx2Xif9k1ZcXU2pZueAUUJ7jvzTvgxwOFUhnUMFJmj7XibafbMZAHs_wyEi3vPNHrEVMr15K5GdE0qaV_caIG16VP1SJqDwFtOIzfgQLe4QpJgOZFYHFV9LCYbsYaxB7l1BmIwB0lWyQ90ybP3YrOSlFenj7u0EnceuvZ_iLNXdS0Uunhx74r8A6PRNnnsuCrGXSRv9msHEEmdw4yVx7b-TPayFBDiJ0Qs1cPhvjtLC6NpwrBD4LvbiyR_bv4okoYuErhyLTEVvZK43AC6X0EcZHuZLKcywXWFjYxECYhOq4tyQkMw-0xoOvhxcZWR99Rmm62Jzhugkw3tFtU8mo6C3mKicfQzqnYFUmlAVqWv2owaCeWxym5fiyVaHiM-8M2vFd43gg1m7D1FX4X1QkeDAuSFUb15Ep-VDskrNvikbRXiLqSoKIwuffhGrjqWs1zmPSEcsPceSXZAk05dALfombe_iLA63tppCQp0o-rN7sohgqVdcXmGpaYyVa7TgbSiBu4Dv4ewebzjNxeeS27urjBOEjbmbOeEVMGvJvcQKspvHvUDr-dIi1z41yxUWP95QprUu-5wQZytsrFpnMYAR_x2mx-ym6-KEp4pHEP76cQ_PCVLC8neFr-b&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Hard Rock Cafe,"Landmark Village, Water Corporation Road, Oniru, VI, Lagos",6.423053,3.4444831,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcL92xYndzWKiKx4WHiUIF3XTU3Az5Uv5TgY0rycl6S13sE7aooOL7Ux6vSAPCC4kTFWg5hY342MbWNpSVYJsciLK_pTH3YlTJ3WqloM-eyJ4WobbpW_to74Jcgj1i_awojyQ68UZ9juZicaf--byWQ2C50PV61zZIFEOZ0uld2O98bKRzaSK4MU6a9PcKExy8ZfRczahES5n9s_9s4uc2mCnw44BVsxST3jArNwJun91lmU60yPP36DcgVs5hOQHEhBmM3Y1cOeV9n9S-v-49T9nPagO0bIqqM6KyT8Jgd5uTymxSC6p0UGpTp3Moldie7rJcPjv12R9FoqObn4dWbhODUQxAWdcIvv3Tz3xa_-zUyG3l2CN_Cheu8J6oGhwB4p_MVh5kJWrBRYRxQzDvxK7uPU9JHCpbUJeGfRuq1LzySpOLHIa59jF120UmkclnvkJEIS2onkSziXCkUA7y6QZ48hEZjkAWogfzt08xDmhMNPRpuzXIzjgxRgpfMySl73mHnEp9y-lFEMCUi-tSiQWtJsVEvqE6ao2tjrSdT9dGWUuobXCpe-ek8dGnc-T0ieGwdY6_4t_AL2wdcAciDHIlsW1-gSbDQ7McyJEmSdFOedrloyAx5kH813UcFTT0GRog&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
355 Restaurant and Lounge - Landmark,"landmark, 1 Water Corporation Dr, Lagos",6.423552,3.4443865,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcKKJiWn0jsICQq0BGD61C3P72M8-HYKAA7F1_wM9_vxB_avrZlLfBVHuKjxwRBAysL51mPKGrxxhDiZZz8Jy5dCv6yzd4EMotLFP1kMwSVuLIwGZVPaVT7hkB3SNkRVtANVnpNTPM9V5B7DAJx_EWz_RDsGaH_sHhwnhKnNntb-Ym69KZcTIv9X4bQ_8uZrWEGHrq1lJQZ9_lXpaGWc7FrQhZoqYxZy9E6MA-Wus-mox3RA4Sta-thOXeZMMBy3ksJ8_NpvwBy-sIcjARlHcQ_4zR7Dio-zO4eATr-_IR4zzPF_OouKGDLXY6fg3pFDXXiGNrfv7_HK9MrZ8ovgIGgHM24DG_FGCyrZG94dfMvqtBiRgRPkPNtrN4w_8yOxUkmK2IEr--J02IUG1v4Rexeo_7JcYoZ_W9avgyG00qF0Qa8OjIyjUPBEKFbt28SqdG9pi8baxcEkeXkgt9nN_Fx4uIo6ThlQ5JnzL9_6Lu2jtdZJ3djsCXOyBF4eIVKrT09FChJRE_XQ4hflGM8BhQ4oSJrEnWZ8Wf1tcmbL56r4fJE-rnx2cEqK36mtsqXDvYJQl4d1nLWiSU4Km_OmPS5UUBEKlcrS3wj8T6jBS6ztpPFw5O_KVzSbgO5oS1FyLR3KHw&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Grey Matter Social Space,"21C Akin Ogunlewe Rd, off Ligali Ayorinde Street, Lagos",6.425811,3.4405667,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcIrG481ucWb8l6oZiNSeHzggFnfAOeAROmDQJo1RwOdI3IUI22ViS7KDT7DZOYoDq4W9ZEQTJCoQ9PJfwx0cl-eMAEDsZ4Fp47roOguXwdqsdjXern-I4SlclWDLVakpTXPWDx73frU4tgVrFtTZM67lLxfS434lmeOzoAkuxbao9j5-RPDlbxNuxmErVB3VjLULNaOB1s2yxtoGUuDzKQ2UNlYKSQo40DQMTNPGgSsNvyMhX9aXg9l9a5iTVzhuIvAxdruDL6oE8zt_Riuq2vmjUODlQFDJJqyCpzbIUF-mADLgXE01jDr3KiaYXSRR331lrDdPfg7QUP7CUAhK09hJzNBRiCtXMIFzyyxelXeSich7S3SElnvq3oVmLjTDI1BzLuWgJ6tIEc_Jm_1Twb1jF-hy0FZmyA7HrzRGmVf52qvxvif-WYo9UIyM9NNK1p8P0f3jgQ-DUAfGeAVgx4j2OQEl30AsNJ-W08RTof4ylY3Ucg8qAHsSrIPjcJpvMCI19kUmMCg7o839VVHALMDAVs82X04tCRPKiBUNLKoxYWo3hMKqVthFQZ1I9gtf5XljgJ2qfNmxEZaLRByUatdyVcMABHi8nCr3pK3Mja1cXCWpmLokLbiFedZXKaztpmDIg&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Toast Coffee and Bites,"Eko Hotel, Lagos",6.42646,3.4300672,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJKoN1Vd_t1pwVKbPKHCqPNCAOtix3Pn8ef8cAVVbGyzQ5-cVa7fPJjQukZwjHZpgkPsZxgknzJn3tb_o9ag2Fv1fzY3Y4IYuh-CiS0Zy1fe0f9EnTYbN8KDBo3Rq18v7n3o0zIWE39jtchzrd7n45M18-aOUPmLN4KgUL9-OOQCcvkxH9P0vQwqnUlLSWYeLxyfOy2ovSUEaHPu9zEVm5NVnDQFrDvdMSRTSnoZ2obmyLKE9BL-sVjSZ-x8jMNhBF0j4rfV3YlH9-dL4wLloe8oAMD2RNbebsIE0oUV1Mhu00xV_ij3hNF_gSv4XDnzFd4w5qfk8KEgP6TELtGQgwPQuzX_A3LToYcCaUNPdLMQSlpTYJw_wTQ78Tr275ZB7N1eU9F8dnG5OssM00S9VkKxmIV8F3vs-GbTQ8tvrAjRAvLTLBp0xZnVtB9OLdZrWZGD1eYik_97YuW9xla6hVSCQy2YKMpG73QKfgIhNoP5xVoqXjIlKijpksGmd1ZzqqgIBSy6IwjYwm9p5a7HvNqDBuzWQzCchW7oZiELO4T34AC0e2GNccSvX29ehIGnpG4D4DvOaNEhN5TzIZvDlhLxEEUIb-0jg_JlJeaf7PYQ_WroS0J9HqifQgSobdfYWQa8g&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Black Eyed Peas,"25 Akiogun Rd, Road, off New Market, Lagos",6.426075,3.4570523,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLzY-QSf1Hg6V1ddHdGgaZ_oGci9Wy3WV5u-PIuo825rPeucNem2dFfHK5zycWCckbTo2krmqECfMvxqwa_ybUErMazDHfHh5G7j8xrx9TtFmcPMPs-fO0PUxXHOjAn4MZ32ulOY5I1O-JCqs-a-pHYSIhjwGF-ToGn3Wj72hc-EfdX0j_rEk8vezSom-xd0UQbcb4oIovsYVtu8ZsabgiOm6vkxqFjGT2EBMDMUF0AW4VCOTWg3LrDTmLiv_5Pq3PLbz4yc-mVTpGrKE9WJPssHvYQAOMsb2TC3mGh3k7niOWG1M1QXyp0THZnNihVUDAJgDUgtkYe-njuwxdq6fPxf-kHgpTwg-xBqLz7fFRzYJlkl4ix0dGXLYBGR_Vrva5ttsj1CLwFugHRmGC0-HlMHNZ8ky2mt83ujr4KX3k6LHkXwcK7N-L-7jxVyfTqVUU2j2YalQ0e1EIc9Yg2bATC1Kr8R8Po_1JD5T7oNLGNOjhjHCI5RnmQEQwjT-IEKRpcmiA7qMSvjFHbF7xFdw8L6vHkRtQiBTyiwIKFmwRW5gSyHtguEXJ1A9agvRbGlYH2V4m9bz1Ioo9UQLWxJ3M-lgpL5iMCQmdwRnLVpWXfDQbfl8DcTr0uITbwmX3fLNj7Dw&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Ovie’s Spice by Xplode,"Rain oil filling station, Akiogun Rd, Lagos",6.425906,3.457732,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLnUl7qSIgDgiRY_Z2C8g1K9ZFbLMs-9KuCuNKutAW0pdDpyHtL5eBJV_aeoiHGw6SUuW0U9pfttBKiMKexZvJh-NDmD3zuwD-yoDteigfrrXej__RUhvXdS_DIQ8LkXB2ncdWbFa6mUwdbgty94hr99BM1P6S1UIN0WkPzl-aQHNpHe7iBMjl93dXAZeUWBdcolUi86o9fSgNGr6Yx6xV5GzI1dMEp5UduPuPDlPKgsJ3m-bpooPksMrTeGUr-dvF3tZtRJFX2lBsgwvHr0AS75YnhwsX0ny648rvE0Zdi5MAp29OGrzOPBsmIBYqrM3HSDyPESNg&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Slim’s STEAKHOUSE,"25 Akiogun Street, Off New Market Road, Oniru, Lagos State, Lagos",6.426114,3.4569613,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJMCieFbtcbhkJjlV6eAnlPEclvwjX-91pDVOsTIkaN9DweTNtPV7cZD_f-mwbXx2SGIJ7eFfYWUehiIkNT3Nlr0GIOra8KRIcDFm2r5UkzJVZpP6hf0uTSrNL4ZHIm6WQJG0ZMQ8IHlQ_Y9TZ0i6Yuykqs9h4tAXqvIz1T-s9hRQ0eRqdjY2tzhNLjbrYrVeQdrpBZohv5hTwQj7wSNAs9HTyQJIJbcOPOho3WnGy87nYEcZLNMel4Z7WSDfbXBt5x6VE93Sgu4P3GV2VsuEszUgbId7QpMcN4RJmwHaeNQgU6z3xbskWz7GuS-5R4tjkoOWEOuvU-2By96rnLBDAyfRqlNWuPpz3RsOFYLhbP75z8XISSSOBRlAnK6lTe7CK909EUSEW7ssxFswvItEiTkwpQzPgtIHMU5CSCvQIYHcG9OfXQ5APNiAFJRGIAeUufPYqBk3RT5m83QrZ3-B0g2X6Ms5LzTdxjRTfZ4LgOWlVrVZPZlaQAUQ6TO_Fzko5TifUfOYP3qrxFtHJ8SwXmAHcfz4aD0TQrZKATWs_DKQpGQn-LqyLFpHyosAf8eyzU9Cqiofsys3NOhFZ7PpbX2aLWeDZAfT8qt3S2MEv-re8sxN9ZgTtA36BvTXLch5p2PQ&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Samurai by Cilantro,"CFF3+QCJ Sol by box mall, Lagos",6.424454,3.4535297,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcIodwB13xaq3x3G2UEW-haRNURGcRJZ7z-Cx8gXzve5Dz0Jwp9Ssmunn7h91GNi7_AePumk3KJeZtk48vwy_2QVAjFomJE0lKC5BpI8rs3znQQqN3TkNT2t0crifl09xqLC0b3Ctb2XHoiacyw7gykV5q-Kc1Meqmq7CFV0kJYAuB-BHbUnjQCiwWFEPcm1zhRSpKcKGVZ8NQ9CQzKPQZmZgxTek-6daz1Beujw14i6H5TqbkKfnCqUbetgjRCqiwxbtO443OOoDTT6n_eKB31OeC0lX_C3YU2hEBXWqtZAFVPpI368D4pQlJQS3N0dcJp24ekgtnnuRW5G5k4U8BNSLnn0XCh210Mh1icabu6iXByD8oW5k3fUR8ysl4l7aDtelh5vgGgczWmr4NG2TFMwbgTCUaQ28XdJBK8e6riMF9mz8lvmULLokDsOpnXLt2NKroWAwokMMiitZsYm4d3vFcVTh5H1ANzfJxfdKe6zFI-I7bj9SURQ53wT0TQerVzdhGR9g5UFFMXEO2KgcBQfIJ_w1jg72JxiiJKiaKm0E_QVWFRFEhrDxOO39gZvArnWbRzQI2TGHitPt0ZitiSub4IXTvfW66UaoKSXgOax3jmsb3aW2N76HHJrlllQAwQsevUo&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
The Room Cafe,"190b Prince Ade Odedina St, Lagos",6.42705,3.4375686,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcKfGdECaoZifeKDOO5z2H37y-DsxQabtofvopyugQbhYLUmFIqRVCJ6QdlYTwcGMBnUN0YLZcv5OtdqKySBYySwsj2wWUNah1paAHWmAlswvj2nWJNjSQZdgCb8pSFu67GAxHmr3ilDxIBdoQ_8Pt6botDcnz4NZQNOkzrJ3kQJ-U117Kz68S_qVkGzzfbr2zHTn_Jbf4ONn-tGqkY3C5JdU9w5uToL96jxbo59fkl9r4rBkwVO08OeXfxvQvbZuFdonvVutkojMCEiNMCr4wDM_rOzyFHOF1Dl7hP1P_0ewovulxf-wrkIfM01IGEat9R0jiGeG0Y&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Chinese Restaurant Lekki Leisure,"CFFF+929, Lekki Leisure, Adekunle Animashaun Drive, Marwa, Lekki, Lagos",6.42341,3.4726133,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJs6MN8kmCUfeJ4-KCDB5VwYi8-OS1-VDBYV-7N5LtF8wJkIhSF_T0Aq7xDy7ocKePbiAXozCrXFOXP3cIPbeVxvtOvZtYmEPmHOS-sCNjYCIaGFI4w_4et95nrccB7BZoxOQ_gNrcnYPqMgoPRGncZjUeudxmPUOoRklyxbDxhV6o7tOmkGMLtoZsLnZTOLb1YXyGuT3NZk-zXlCjkrfc8RzQY2p_w3bdhm7eWnzm0uwY3StG7Guf356rGb7Ro2VYTtKhmYgTpoLaQuSWlXzAo6ackTmygo1zNy834uF127l_y5ryetXrryDWF07j-Bx696IIZybUzWMzxxKr-oS9o9DfyklDvnIPLJDgTWdRObLtQi-BdZ9fPzejX_hW2v6xAT95k3gvfDU_bjphGJzXJznNyNfCUBbYrGf_XcX8YdklvHiodJoAnD6_gnT249q_eU96NLzCFzUIGeDXElp1rb-AyhvZWoucQff_O8kAO0FZysivotjk_3JJLvLy3pPlSlOh-faR29-j0IIN4CKt1zn-xWSEWxvSFtkJ3kJVpjIvKMU3ntBC-rn1E161HdQLCxVp7PQIZ24_ZVuvd-HkkMS_4V0NHj0lOrh3k8dCd_sf6CsMThW9I9OjbtyEsZDI_sMZQ&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
The Marinara Lagos,"Okunde Bluewater Scheme, Plot 2a, Lekki",6.424711,3.4598669,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJIFr3JyR1UgwUnFk--sbV0Dy4BjRbZItn1ISbifi4YCYbVUde47aN1Y69kfDLrkGkNYZUoPnZLo3aURXLwYUS2_j4Bo9xxWsfMx2HBU-DJwXpGnh0SLdmbHQE_3KpQ0TECqKZ38C-iCSHgx-XbVO5g-Oo3wRx1YEYdhUyeqDXimpb_fg1iinmICYFIBJ_vI3W68EQZ2GwWJ7t2GKw6CmFoJHIhgcsd3G7O_dZy86raITzkPLdq4OOlLS4GVYusT7QLWkTUsHAHxLCRx9XAx_8Fwqygg2cBLEIhRy1Er55GZzKbLnaNYN18eNvqbp_dF9u_OsjKJcU&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Miami Bar & Restaurant,"CFFF+2M9, Navy Beach Maruwa, Behind PetroCam Filling Station, Lekki",6.422533,3.4742465,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLPHsgdACQ_tn3KsqIfHOnQZ3Puc7rftmPYWP3_iIxOLpLZOvmiyZLZwZAPj7Ri_FGvOSxKD4Ej9lft66jC5tlLwaoio4XWKz2p_bPt0hvh8hT6lxq5ncDT_i9fknWjrQHbxSgwdAPM_sHNEqHy6BoUre6CU5nx0GVexq5En7kMSgOx-6UaC9LTYWgATuKML6w1zI3vIIOvZKsOzf5MDJnQbUXbLxjpDuYK_Tmk2xXANsj5agUMxok0H8nplb_IamOsArIJAZMcim1lxDnR2jo3wr8y8dEtxsOvAxC5IQrruolnUPRBITaLYmuow6A2dxhkDlcaQ4aMawtE9gBEyVFVdYFvIrhlumasyFBskZIHslZKg_ouzvz2RXqhZsPQXcqKjpZ_hMfpqafZVBKXgBBi1VwCvdPCnZJbMn4c4Qqj2fzNstxOw29DzD9Vm8ZMiXEFfzMBTlZ4peUujXY-LRf-XhTy58UszlBXMATAQEDszortcyQtAUzvH1LwaLRBUfwGqhtYmCMUCFGfP9GP87Og_cLXltVz3k21DpWmE26HZEnuY3mt4dB-HqbGRqTiv1ISLMXHzy12VX8zR0iFImKLtFYCwgcwUHfBrucz-c_brwbjEfG46ZnnhCbO-LnT&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
ROTANA RESTAURANT & BAR,"Nave Beach Maruwa off Pinacle Fuel Station Lekki, Lagos",6.422573,3.4745324,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJb8DwcVaH4uaZZgsT1CMqRzlP7Tz8lXIPPQHx2cH3UCeHlagvq25dOhpKISoERBWLTAAWLb-A2MsJk6r8reCeT_XasD3lP9hnnLPtBaVlViXbd8T0WCcsWVLLCNQ4KTxVL8zK8eqVJ_vegsUZk-Jr6TLrozYyCQWholY3uaEBjnBd7er18fvJos5J_HmA7M9QDe58LeCE2OmDswTgW0OF5z5SoTQB8uu9Y8_6pZFZKcxWVysXuBFwM4Y1PdDokahxpKwCGnsH4hODA-nXjBPZLhr1lOKDjx7d50sVTrxgLJVfF-FgF2t3i0RQg1d1QSxl03lQk-hYpAukM4bySc07JrA25fpxxVTbRBLRzDFzKe1R21fbxNOctt9YAFue4LBOltFdzfcEEaQbfOdEx2gu6SdflrV4sH74nDsu62e1za0t7V0EUJ_whFCdzSPm_c6-BwtsknlIcaODVH2khtbn-iJKfFYwW2HLC5SM_VcA9aC--1C49vZgQNN8lulicf-xrSTrsnRHLwM-cX1xzGs4HeC-4TYBtg8EENfXKRfUYMd4SQ5FzTMgDWOwqLVjz62twb7lM7X1R02-UAc0Jtv3QHmF4E5oy4NAPbVHjTdDdBmM_D_GgbKjOuqaadSo2BTETmw&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
SABOR LAGOS,"134 Ahmadu Bello Wy, beside Silverbird Cinema, Lagos",6.428781,3.4085995,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLy0SBCKS8UAOZCABG5BOU0YpX9F_6I3PNQZVvXuQMop-GPMZA0wnemM2iADF16MzI8E6tK8v1c7InvVUrSlzNEkk3E94V1TTLGDP8B0I8C0BjfkW9l73ljP0FAZC0K5a9qufvDbnorq78k-11IeNlqWLFBpRVXZ7zSbtYd87IVVdRQzGhNZetKJy4igQfypjKUnUehKR0_H3f6__UhC6Lh1yTpjmsWZ0HBIvjT4NwB72ob15VBDVks9BAAAQWa3uMfjiV4LgJxdnfyB7Tn6zTKzoBSvdRbaSPyI9Bv3oCYPel9YLO3xtlArmOFApkqQf0FqpI_r3g&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Mantra Lounge and Restaurant,"2, 4 Adeola Odeku St, Lagos",6.429439,3.4096891,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcI_5FUi_cHMQur4BUZwgcdm_BSrPIOY1z7wIk1xV3dWFtSvPP0N2eXoa_5IOLC46RZ1Wkg_vo7d7S5Kq4bhKadWNAJbD2N_zfEjnDQ-eqsvW_dP91Twy06NdF4_a_27XI7iX_IjkYMajW1gRWVrBv_l1jzxr2ueNYjER-THMd-Dryi6O5sbeEG7zsdeGTH2bghlLF3fS1-Cg5VrE6o6PXQ0nqRmCv0wKNPx01ohgPriXzYFIORTLkEmInbG5Bq51k0GkqM0OciMBaYXI3dZVx2UksA347UJiUoKWrD2-TQIPRK5HRWp5wzs3lZPVuNgy_HYdYmasFg&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Sunshine Bites,"1323, Plot 143 Ahmadu Bello Wy, Lagos",6.428589,3.4085864,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcKEAphn4B0nXntl8OTiEy3pHCb4gilM11zXtRzkoD95ifl1DUz0ian7-Q7NmfWoqs2BOnkzPcr2nHbFUqLeq8O3f-Zw1WCITDn2tTo0izEL3h9NLtKd6nykfB6LqvuCHgIM-85JZeG0Brvv_c1gVxsZ7L79rBabjByJ_sI4F_s8v21HeeeF8RA5Uqax2saGKGw3D3yNUSv5zryKLQUrWLNefZYF-Qi3D_BP-vCUVd0R45QcoKx-5Fzf26vbEGDtw74BjIkZxzI0d4VL-mACzFCPsjr8dqZRN3OinXAOb8aeA9589p4KobiAjdcrcOqIss0wmFjvKm8haYtPmfe9KU3BESwJAt6Bjv20x9Z7cW8EPYekj9iEOVeKJUwM2m4AHSMXVMzjHyhMtEV15G-bUtib6RIcI_-5SsP0qzwBRKbwd5RGXcDffASyXbkfJuA_cc0OELnk3w3haS_cAjC8lOgOmxpRzIfrEEnBEJ9X6fz8cBDs0IIDXZP4wYgchT67eGlqrXcO9tqT5JvFqw5zS736k8zrv9XqLo-et30RHaEjEwR8MhQU-qnUtIc0hVDuDy4_-QWu-m3qiQeZlpQ1S73Zd_FjjJ6FA34BrC2Rp76DliFksI9M1xWMHWWZqLMnnyeXOw&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Sherlaton Restaurant,"1230E Ahmadu Bello Wy, Lagos",6.429432,3.4095208,"restaurant, food, point_of_interest, establishment",E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcL9KGKCwN7gci5MBQpk_8fQJOvFMNvzivp0i2N4_8X-45Oq1Xu45MgsVZLefkxwhxxt7Hvq1xefR11bxrNKiPz9_3m3vOlo3-amG6ecBPSLIdU1YcQpA7dwQ6_1xUGAjBGjSP2Lanf4iFFyXiDnTt6IpHRfWjSvO7K1qmlOXqz0SCeo-KYu0QnovNdrKG7ZmSq7JLAlHVBdewYI1Kcp5Ldb3whpeljDJ2pl0QkIqRmp7dK5P7VdPliL4oL2l2di9T5DJduGyZ2rZEoDpov97kuJ7BZwc7LDCt_0zfb8i9jzKh6DGJgnks2toLTHbG9Z-pFXOgdMoEydWGq4vQHOHfm1DdqM5mIDNI-sODuYD32wTMje9JxlVIsM6Ka0G7s629oXHyUBIKwQVCzWmLmbXU2nAZtagizjMtvybJlHqVGR1nXUfJqyH89BQV-zUFLqUiU2o6noNv6wWo0W0AtODDM6__qGK130P_lyES1XRd9pSqukkuVH5ic0yiP7Jz_bd7QShzWU-to7wjQ6YqqEpHCKkLD9gTfKcPW3VcO2Xv-GHCfsGXaC4t5Y2sQa3lJcYxDfXyd26wOsELAuwfrFaFrCiSJAAUwjMMnDrJOjVv5ODvFU5-XzvTjs8ZzY4Dr8_IZXPA&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
